iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,country,region,case_fatality_rate,death_rate,deaths_per_100k,cases_per_100k,vaccination_rate,fully_vaccinated_rate,7_day_cases_avg,14_day_cases_avg,30_day_cases_avg,7_day_deaths_avg,14_day_deaths_avg,30_day_deaths_avg,daily_growth_rate,weekly_growth_rate,monthly_growth_rate
FRA,Europe,France,2020-11-10,1643952.0,0.0,43302.29,33509.0,0.0,684.86,25575.89,0.0,673.68,521.32,0.0,10.66,0.93,4736.0,69.84,31477.0,464.17,3094.0,45.62,19920.0,293.75,23079745.0,350251.0,342.32,5.2,288852.0,4.28,0.12,8.1,people tested,,0.0,0.0,,0.0,,,,,,,,,78.7,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0383,0.0494,49.4138,2424.2431,0.0,0.0,43302.29,45401.5,35492.83,684.86,567.71,356.17,0.0,-8.84,160.95
FRA,Europe,France,2020-12-05,2012405.0,0.0,11011.0,49277.0,0.0,668.43,31308.12,0.0,171.3,766.63,0.0,10.4,0.84,3220.0,47.48,26040.0,384.0,1167.0,17.21,8603.0,126.86,27705054.0,105183.0,410.92,1.56,166830.0,2.47,0.06,16.1,people tested,,0.0,0.0,,0.0,,,,,,,,,75.0,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.4487,0.0727,72.666,2967.58,0.0,0.0,11011.0,13716.0,22385.63,668.43,734.36,685.4,0.0,-32.95,-76.82
FRA,Europe,France,2020-12-15,2161451.0,0.0,11096.29,57032.0,0.0,541.71,33626.91,0.0,172.63,887.28,0.0,8.43,1.01,2871.0,42.34,25207.0,371.71,1178.0,17.37,8817.0,130.02,29711470.0,314070.0,440.68,4.66,213904.0,3.17,0.06,17.5,people tested,,0.0,0.0,,0.0,,,,,,,,,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.6386,0.0841,84.1019,3187.3697,0.0,0.0,11096.29,10646.14,11369.0,541.71,553.93,601.2,0.0,8.83,-55.97
FRA,Europe,France,2020-12-17,2161451.0,0.0,11096.29,57032.0,0.0,541.71,33626.91,0.0,172.63,887.28,0.0,8.43,1.04,2798.0,41.26,25149.0,370.86,1188.0,17.52,9020.0,133.01,30447786.0,399276.0,451.6,5.92,257154.0,3.81,0.05,20.0,people tested,,0.0,0.0,,0.0,,,,,,,,,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.6386,0.0841,84.1019,3187.3697,0.0,0.0,11096.29,10646.14,11369.0,541.71,553.93,601.2,0.0,8.83,-55.97
FRA,Europe,France,2020-12-30,2338258.0,0.0,11984.0,63534.0,0.0,445.57,36377.6,0.0,186.44,988.43,0.0,6.93,1.09,2652.0,39.11,24560.0,362.17,1196.0,17.64,7547.0,111.29,35544171.0,399530.0,527.19,5.93,282682.0,4.19,0.04,22.7,people tested,2173.0,2172.0,1.0,,456.0,519.0,0.0,0.0,0.0,,8.0,519.0,0.0,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.7172,0.0937,93.69,3448.097,0.0032,0.0,11984.0,12629.07,10861.77,445.57,464.43,475.23,0.0,-9.72,8.84
FRA,Europe,France,2021-01-01,2338258.0,0.0,11984.0,63534.0,0.0,445.57,36377.6,0.0,186.44,988.43,0.0,6.93,1.09,2609.0,38.47,24263.0,357.79,1173.0,17.3,7344.0,108.3,35914568.0,33230.0,532.68,0.49,257782.0,3.82,0.05,20.0,people tested,3826.0,3822.0,4.0,,1201.0,642.0,0.01,0.01,0.0,,9.0,641.0,0.0,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.7172,0.0937,93.69,3448.097,0.0056,0.0,11984.0,12629.07,10861.77,445.57,464.43,475.23,0.0,-9.72,8.84
FRA,Europe,France,2021-01-11,2549469.0,0.0,17466.14,69878.0,0.0,489.86,39663.53,0.0,271.73,1087.13,0.0,7.62,1.12,2666.0,39.31,24812.0,365.89,1374.0,20.26,9033.0,133.21,38580953.0,396891.0,572.23,5.89,280241.0,4.16,0.06,16.4,people tested,151052.0,150893.0,159.0,,39995.0,20611.0,0.22,0.22,0.0,,304.0,20590.0,0.03,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.7409,0.103,103.0451,3759.5579,0.2225,0.0002,17466.14,15086.5,15523.07,489.86,453.14,554.6,0.0,37.45,71.3
FRA,Europe,France,2021-01-20,2668311.0,0.0,16977.43,73332.0,0.0,493.43,41512.42,0.0,264.13,1140.87,0.0,7.68,1.09,2842.0,41.91,25650.0,378.25,1640.0,24.18,10794.0,159.17,41200487.0,320203.0,611.08,4.75,281342.0,4.17,0.06,15.4,people tested,817022.0,815688.0,1333.0,1.0,137775.0,76937.0,1.2,1.2,0.0,0.0,1135.0,76783.0,0.11,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.7483,0.1081,108.1386,3934.8075,1.2028,0.002,16977.43,17221.79,13798.03,493.43,491.64,430.57,0.0,-2.8,27.9
FRA,Europe,France,2021-02-03,2931084.0,0.0,18946.29,79905.0,0.0,451.29,45600.53,0.0,294.76,1243.13,0.0,7.02,1.02,3267.0,48.18,27953.0,412.21,1845.0,27.21,11362.0,167.55,45532300.0,350073.0,675.33,5.19,319401.0,4.74,0.06,16.7,people tested,2035123.0,1878176.0,156945.0,2.0,112650.0,84586.0,3.0,2.77,0.23,0.0,1247.0,64113.0,0.1,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.7261,0.1178,117.8314,4322.304,2.7696,0.2314,18946.29,18769.5,16795.93,451.29,469.5,448.53,0.0,1.9,49.1
FRA,Europe,France,2021-02-19,3169971.0,0.0,15776.57,85866.0,0.0,413.14,49317.03,0.0,245.44,1335.87,0.0,6.43,1.04,3380.0,49.84,25506.0,376.12,1815.0,26.76,9616.0,141.8,50662604.0,404667.0,751.42,6.0,306528.0,4.55,0.06,17.9,people tested,3905936.0,2708786.0,1197127.0,23.0,157431.0,118276.0,5.76,3.99,1.77,0.0,1744.0,43070.0,0.06,60.19,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.7087,0.1266,126.6217,4674.5771,3.9945,1.7653,15776.57,17063.36,16722.0,413.14,425.79,417.8,0.0,-14.02,-7.07
FRA,Europe,France,2021-02-22,3287522.0,0.0,16793.0,88382.0,0.0,359.43,51145.84,0.0,261.26,1375.01,0.0,5.59,1.06,3407.0,50.24,25831.0,380.92,1815.0,26.76,9600.0,141.57,51328575.0,407020.0,761.3,6.04,304646.0,4.52,0.06,16.7,people tested,4073124.0,2768235.0,1304864.0,25.0,110670.0,117980.0,6.01,4.08,1.92,0.0,1740.0,42191.0,0.06,60.19,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.6884,0.1303,130.3319,4847.923,4.0822,1.9242,16793.0,16284.79,20640.37,359.43,386.29,501.67,0.0,6.44,-1.09
FRA,Europe,France,2021-03-08,3539477.0,0.0,17751.29,92566.0,0.0,290.43,55065.64,0.0,276.17,1440.1,0.0,4.52,1.08,3849.0,56.76,25195.0,371.54,2106.0,31.06,9663.0,142.5,55478601.0,427806.0,822.86,6.34,298162.0,4.42,0.06,16.1,people tested,6294312.0,4239546.0,2054718.0,48.0,156724.0,194013.0,9.28,6.25,3.03,0.0,2861.0,145583.0,0.22,70.37,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.6152,0.1365,136.5019,5219.4668,6.2518,3.03,17751.29,17996.79,20279.77,290.43,298.86,422.03,0.0,-2.69,-6.31
FRA,Europe,France,2021-03-15,3682455.0,0.0,20425.43,94438.0,0.0,267.43,57290.03,0.0,317.77,1469.22,0.0,4.16,1.15,4219.0,62.22,25469.0,375.58,2307.0,34.02,10025.0,147.83,57865752.0,495248.0,858.26,7.34,341022.0,5.06,0.07,15.2,people tested,7917449.0,5582399.0,2334987.0,63.0,190187.0,231877.0,11.68,8.23,3.44,0.0,3419.0,191836.0,0.28,62.04,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.5645,0.1393,139.2624,5430.3083,8.232,3.4433,20425.43,19088.36,20764.0,267.43,278.93,382.13,0.0,15.06,11.31
FRA,Europe,France,2021-04-02,4090242.0,0.0,31994.86,98071.0,0.0,262.0,63634.2,0.0,497.76,1525.75,0.0,4.08,1.1,5254.0,77.48,28729.0,423.65,3080.0,45.42,13598.0,200.52,66555953.0,670830.0,987.16,9.95,522478.0,7.75,0.07,14.9,people tested,12589967.0,9470626.0,3119210.0,131.0,376210.0,287143.0,18.57,13.97,4.6,0.0,4234.0,229041.0,0.34,68.52,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.3977,0.1446,144.6198,6031.6488,13.9658,4.5997,31994.86,29127.64,22500.8,262.0,259.5,251.27,0.0,21.84,75.39
FRA,Europe,France,2021-04-17,4535867.0,0.0,29031.14,102150.0,0.0,302.86,70567.05,0.0,451.65,1589.2,0.0,4.71,0.98,5877.0,86.66,30329.0,447.24,3097.0,45.67,13627.0,200.95,71863083.0,248763.0,1065.87,3.69,335103.0,4.97,0.09,11.6,people tested,17508530.0,12922792.0,4584304.0,1434.0,278781.0,369356.0,25.82,19.06,6.76,0.0,5447.0,251816.0,0.37,75.0,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.2521,0.1506,150.6348,6688.7868,19.0565,6.7602,29031.14,31830.36,28447.07,302.86,291.36,257.07,0.0,-16.17,42.13
FRA,Europe,France,2021-04-29,4917483.0,0.0,25637.43,106179.0,0.0,294.57,76504.06,0.0,398.86,1651.89,0.0,4.58,0.83,5804.0,85.59,29487.0,434.83,2697.0,39.77,11653.0,171.84,75460605.0,387504.0,1119.23,5.75,303367.0,4.5,0.07,13.9,people tested,22061682.0,15695898.0,6399986.0,9448.0,556837.0,398716.0,32.53,23.15,9.44,0.01,5880.0,245747.0,0.36,75.0,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.1592,0.1566,156.5762,7251.5344,23.1459,9.4377,25637.43,27258.29,27574.7,294.57,287.79,270.27,0.0,-11.23,-19.87
FRA,Europe,France,2021-05-19,5247890.0,0.0,11552.86,110855.0,0.0,169.86,81644.39,0.0,179.73,1724.63,0.0,2.64,0.84,3862.0,56.95,21347.0,314.79,1146.0,16.9,4926.0,72.64,81962063.0,388260.0,1215.66,5.76,302008.0,4.48,0.04,26.3,people tested,31593784.0,22190300.0,9555974.0,30314.0,612528.0,495338.0,46.59,32.72,14.09,0.04,7304.0,382075.0,0.56,54.63,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.1124,0.1635,163.4716,7738.7669,32.7228,14.0917,11552.86,13392.79,16995.63,169.86,194.43,224.6,0.0,-24.16,-60.0
FRA,Europe,France,2021-05-28,5331345.0,0.0,11922.14,111795.0,0.0,134.29,82942.74,0.0,185.48,1739.26,0.0,2.09,0.82,3104.0,45.77,17272.0,254.7,922.0,13.6,3557.0,52.45,84940621.0,447100.0,1259.84,6.63,299096.0,4.44,0.03,33.3,people tested,36397289.0,25653173.0,10967120.0,45027.0,692666.0,495186.0,53.67,37.83,16.17,0.07,7302.0,352218.0,0.52,54.63,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0969,0.1649,164.8578,7861.8333,37.8293,16.1726,11922.14,11737.5,13795.4,134.29,152.07,187.2,0.0,3.2,-53.5
FRA,Europe,France,2021-05-29,5331345.0,0.0,11922.14,111795.0,0.0,134.29,82942.74,0.0,185.48,1739.26,0.0,2.09,0.81,3028.0,44.65,16847.0,248.43,900.0,13.27,3423.0,50.48,85170263.0,229642.0,1263.24,3.41,296854.0,4.4,0.03,33.3,people tested,36847421.0,25952183.0,11129022.0,45632.0,450132.0,498326.0,54.34,38.27,16.41,0.07,7349.0,345329.0,0.51,54.63,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0969,0.1649,164.8578,7861.8333,38.2702,16.4113,11922.14,11737.5,13795.4,134.29,152.07,187.2,0.0,3.2,-53.5
FRA,Europe,France,2021-06-03,5391736.0,0.0,8627.29,112567.0,0.0,110.29,83882.28,0.0,134.22,1751.27,0.0,1.72,0.76,2677.0,39.48,15283.0,225.37,776.0,11.44,3146.0,46.39,86652627.0,367296.0,1285.23,5.45,308444.0,4.58,0.02,40.0,people tested,39615044.0,27734512.0,12174682.0,53186.0,725322.0,558632.0,58.42,40.9,17.95,0.08,8238.0,358708.0,0.53,54.63,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0878,0.166,165.9962,7950.8885,40.8985,17.9533,8627.29,10274.71,11044.83,110.29,122.29,147.8,0.0,-27.64,-57.74
FRA,Europe,France,2021-06-15,5465223.0,0.0,3857.71,113487.0,0.0,50.71,85025.56,0.0,60.02,1765.58,0.0,0.79,0.64,1952.0,28.78,11895.0,175.41,448.0,6.61,1935.0,28.53,89910721.0,283885.0,1333.55,4.21,267942.0,3.97,0.01,83.3,people tested,46408663.0,31476335.0,15339195.0,68117.0,694150.0,580247.0,68.44,46.42,22.62,0.1,8557.0,301903.0,0.44,54.0,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0765,0.1674,167.3529,8059.2556,46.4164,22.6198,3857.71,5249.07,7244.43,50.71,65.71,87.73,0.0,-41.91,-66.61
FRA,Europe,France,2021-06-24,5480043.0,0.0,2117.14,113796.0,0.0,44.14,85256.12,0.0,32.94,1770.39,0.0,0.69,0.76,1439.0,21.22,9392.0,138.5,256.0,3.78,1028.0,15.16,92220396.0,291286.0,1367.81,4.32,248472.0,3.68,0.01,125.0,people tested,51834981.0,33623788.0,18675564.0,78034.0,653051.0,580130.0,76.44,49.58,27.54,0.12,8555.0,216526.0,0.32,46.45,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0766,0.1678,167.8085,8081.1098,49.5831,27.5398,2117.14,2987.43,4956.6,44.14,47.43,66.7,0.0,-45.12,-82.24
FRA,Europe,France,2021-06-30,5490733.0,0.0,1527.14,114030.0,0.0,33.43,85422.44,0.0,23.76,1774.03,0.0,0.52,0.99,1204.0,17.76,8451.0,124.62,194.0,2.86,879.0,12.96,93688931.0,268619.0,1389.59,3.98,251403.0,3.73,0.01,125.0,people tested,55316784.0,34602301.0,21205674.0,85690.0,691350.0,590693.0,81.57,51.03,31.27,0.13,8711.0,174346.0,0.26,44.96,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0768,0.1682,168.1536,8096.8738,51.0261,31.2708,1527.14,1822.14,3299.9,33.43,38.79,48.77,0.0,-27.87,-82.3
FRA,Europe,France,2021-07-02,5490733.0,0.0,1527.14,114030.0,0.0,33.43,85422.44,0.0,23.76,1774.03,0.0,0.52,1.08,1123.0,16.56,8044.0,118.62,175.0,2.58,818.0,12.06,94410869.0,397576.0,1400.3,5.9,262243.0,3.89,0.01,111.1,people tested,56759921.0,35062474.0,22201830.0,90141.0,750857.0,596110.0,83.7,51.7,32.74,0.13,8790.0,173001.0,0.26,44.92,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0768,0.1682,168.1536,8096.8738,51.7046,32.7398,1527.14,1822.14,3299.9,33.43,38.79,48.77,0.0,-27.87,-82.3
FRA,Europe,France,2021-07-05,5504639.0,0.0,1986.57,114201.0,0.0,24.43,85638.78,0.0,30.91,1776.69,0.0,0.38,1.22,1077.0,15.88,7806.0,115.11,166.0,2.45,776.0,11.44,95121022.0,374362.0,1410.83,5.55,280596.0,4.16,0.01,100.0,people tested,58058558.0,35429854.0,23140505.0,93037.0,588871.0,589409.0,85.62,52.25,34.12,0.14,8692.0,173479.0,0.26,44.88,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0746,0.1684,168.4058,8117.3801,52.2464,34.124,1986.57,1756.86,3763.43,24.43,28.93,54.47,0.0,30.08,-76.97
FRA,Europe,France,2021-07-11,5527957.0,23318.0,3331.14,114343.0,142.0,20.29,86001.55,362.77,51.82,1778.9,2.21,0.32,1.46,947.0,13.96,7183.0,105.92,159.0,2.35,797.0,11.75,96983957.0,90473.0,1438.46,1.34,319614.0,4.74,0.01,83.3,people tested,61445837.0,36509105.0,25478586.0,102543.0,170549.0,568021.0,90.61,53.84,37.57,0.15,8376.0,178258.0,0.26,42.94,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,62586.8,6.64,-5.77,969.87,France,Europe,2.0684,0.1686,168.6152,8151.7659,53.8379,37.5718,3331.14,2658.86,2991.27,20.29,22.36,40.37,67.68,67.68,-49.84
FRA,Europe,France,2021-07-16,5527957.0,0.0,3331.14,114343.0,0.0,20.29,86001.55,0.0,51.82,1778.9,0.0,0.32,1.69,899.0,13.26,6971.0,102.8,193.0,2.85,1185.0,17.48,98833004.0,492285.0,1465.89,7.3,326277.0,4.84,0.02,45.5,people tested,64977537.0,37874240.0,27700058.0,111114.0,877102.0,598829.0,95.82,55.85,40.85,0.16,8831.0,224856.0,0.33,42.84,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0684,0.1686,168.6152,8151.7659,55.851,40.8477,3331.14,2658.86,2091.13,20.29,22.36,28.53,0.0,67.68,-13.65
FRA,Europe,France,2021-07-20,5574613.0,0.0,6665.14,114439.0,0.0,13.71,86727.41,0.0,103.69,1780.39,0.0,0.21,1.71,876.0,12.92,6912.0,101.93,255.0,3.76,1403.0,20.69,100162858.0,418215.0,1485.61,6.2,340002.0,5.04,0.04,27.8,people tested,67323328.0,38906218.0,29050679.0,115742.0,829871.0,630372.0,99.28,57.37,42.84,0.17,9296.0,277194.0,0.41,41.6,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0529,0.1688,168.7567,8220.5669,57.3728,42.8394,6665.14,4998.14,3152.33,13.71,17.0,21.43,0.0,100.09,214.82
FRA,Europe,France,2021-07-23,5574613.0,0.0,6665.14,114439.0,0.0,13.71,86727.41,0.0,103.69,1780.39,0.0,0.21,1.62,872.0,12.86,6802.0,100.3,359.0,5.29,1758.0,25.92,101900722.0,725373.0,1511.39,10.76,438245.0,6.5,0.04,25.0,people tested,69821851.0,40183512.0,30320903.0,121037.0,864191.0,692045.0,102.96,59.26,44.71,0.18,10205.0,329896.0,0.49,37.15,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0529,0.1688,168.7567,8220.5669,59.2564,44.7125,6665.14,4998.14,3152.33,13.71,17.0,21.43,0.0,100.09,214.82
FRA,Europe,France,2021-07-29,5692691.0,0.0,16868.29,114558.0,0.0,17.0,88564.41,0.0,262.43,1782.24,0.0,0.26,1.38,1015.0,14.97,7236.0,106.7,558.0,8.23,2759.0,40.68,104915063.0,605083.0,1556.1,8.98,534245.0,7.92,0.04,25.0,people tested,73553051.0,42350839.0,31940214.0,129019.0,767766.0,656484.0,108.46,62.45,47.1,0.19,9681.0,372526.0,0.55,36.78,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,2.0124,0.1689,168.9322,8394.6898,62.4524,47.1004,16868.29,11766.71,6731.93,17.0,15.36,17.6,0.0,153.08,1004.57
FRA,Europe,France,2021-08-23,6267510.0,0.0,19081.57,116132.0,0.0,99.86,97507.2,0.0,296.86,1806.73,0.0,1.55,0.91,2215.0,32.66,11007.0,162.31,1447.0,21.34,6264.0,92.37,122292662.0,896723.0,1813.84,13.3,763400.0,11.32,0.03,37.0,people tested,85310742.0,48160030.0,38008811.0,161956.0,499566.0,444919.0,125.8,71.02,56.05,0.24,6561.0,153017.0,0.23,44.96,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,1.8529,0.1713,171.2533,9242.3429,71.0189,56.0494,19081.57,20321.5,23096.57,99.86,75.14,56.43,0.0,-11.5,186.29
FRA,Europe,France,2021-09-10,6465416.0,0.0,12254.57,117085.0,0.0,69.86,100586.12,0.0,190.65,1821.56,0.0,1.09,0.77,2151.0,31.72,10115.0,149.16,1019.0,15.03,3727.0,54.96,133846943.0,836732.0,1985.21,12.41,572405.0,8.49,0.02,55.6,people tested,91941773.0,50029836.0,42521047.0,448361.0,335643.0,273093.0,135.58,73.78,62.7,0.66,4027.0,75904.0,0.11,43.77,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,1.8109,0.1727,172.6586,9534.1837,73.7762,62.7034,12254.57,14136.14,16080.23,69.86,68.07,66.83,0.0,-23.49,-41.7
FRA,Europe,France,2021-09-23,6576972.0,0.0,6676.57,117908.0,0.0,55.14,102321.66,0.0,103.87,1834.36,0.0,0.86,0.78,1609.0,23.73,8237.0,121.47,571.0,8.42,2265.0,33.4,140499097.0,532092.0,2083.88,7.89,514251.0,7.63,0.01,90.9,people tested,94631328.0,50702238.0,44015643.0,980163.0,197863.0,194780.0,139.55,74.77,64.91,1.45,2872.0,44822.0,0.07,42.77,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,1.7927,0.1739,173.8723,9698.689,74.7677,64.9074,6676.57,7968.29,10315.4,55.14,58.79,59.2,0.0,-27.9,-65.01
FRA,Europe,France,2021-10-02,6613086.0,0.0,5159.14,118239.0,0.0,47.29,102883.52,0.0,80.26,1839.51,0.0,0.74,0.85,1325.0,19.54,7294.0,107.56,399.0,5.88,1583.0,23.34,145131267.0,528244.0,2152.58,7.84,480863.0,7.13,0.01,100.0,people tested,96116050.0,51047828.0,44792063.0,1345588.0,138938.0,153889.0,141.74,75.28,66.05,1.98,2269.0,36863.0,0.05,42.25,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,1.788,0.1744,174.3604,9751.9443,75.2773,66.0523,5159.14,5917.86,7781.73,47.29,51.21,54.77,0.0,-22.73,-67.79
FRA,Europe,France,2021-10-11,6670348.0,0.0,3763.71,118706.0,0.0,27.29,103774.37,0.0,58.55,1846.78,0.0,0.42,0.94,1145.0,16.89,6729.0,99.23,315.0,4.64,1349.0,19.89,148863991.0,507216.0,2207.94,7.52,445782.0,6.61,0.01,100.0,people tested,97289253.0,51314189.0,45279247.0,1767398.0,141778.0,144065.0,143.47,75.67,66.77,2.61,2124.0,32266.0,0.05,41.93,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,1.7796,0.175,175.049,9836.3854,75.6701,66.7707,3763.71,4090.14,6831.07,27.29,33.36,54.03,0.0,-14.78,-69.29
FRA,Europe,France,2021-10-17,6701443.0,31095.0,4442.14,118881.0,175.0,25.0,104258.13,483.76,69.11,1849.5,2.72,0.39,1.01,1052.0,15.51,6448.0,95.08,314.0,4.63,1300.0,19.17,151248131.0,60691.0,2243.3,0.9,413051.0,6.13,0.01,90.9,people tested,98114436.0,51496566.0,45575218.0,2115542.0,12733.0,138137.0,144.68,75.94,67.21,3.12,2037.0,30445.0,0.04,41.73,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,67940.0,6.21,4.61,1052.82,France,Europe,1.774,0.1753,175.3071,9882.2394,75.9391,67.2072,4442.14,4102.93,5706.9,25.0,26.14,45.3,18.03,18.03,-52.03
FRA,Europe,France,2021-10-20,6701443.0,0.0,4442.14,118881.0,0.0,25.0,104258.13,0.0,69.11,1849.5,0.0,0.39,1.04,1026.0,15.13,6465.0,95.34,304.0,4.48,1427.0,21.04,152301145.0,314646.0,2258.92,4.67,368347.0,5.46,0.01,76.9,people tested,98587855.0,51588326.0,45716179.0,2356969.0,184891.0,137728.0,145.38,76.07,67.42,3.48,2031.0,28903.0,0.04,41.64,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000.0,,,,,France,Europe,1.774,0.1753,175.3071,9882.2394,76.0744,67.4151,4442.14,4102.93,4149.03,25.0,26.14,32.43,0.0,18.03,-33.47
